Type,School Year,County,District,School,Agency Name,Attendance Rate,DataAsOf 
DI,20122013,78,0072,000,MEAD PUBLIC SCHOOLS,0.9583,07/03/2013
DI,20132014,78,0072,000,MEAD PUBLIC SCHOOLS,0.9590,07/07/2014
DI,20142015,78,0072,000,MEAD PUBLIC SCHOOLS,0.9551,08/18/2015
DI,20152016,78,0072,000,MEAD PUBLIC SCHOOLS,0.9615,12/12/2016
DI,20012002,78,0103,000,WESTON PUBLIC SCHOOL,0.9492,11/09/2012
DI,20022003,78,0103,000,WESTON PUBLIC SCHOOL,0.9550,11/09/2012
DI,20032004,78,0103,000,WESTON PUBLIC SCHOOL,0.9591,11/09/2012
DI,20042005,78,0103,000,WESTON PUBLIC SCHOOL,0.9580,11/09/2012
DI,20012002,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9572,11/09/2012
DI,20022003,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9699,11/09/2012
DI,20032004,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9674,11/09/2012
DI,20042005,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9610,11/09/2012
DI,20052006,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9659,11/09/2012
DI,20062007,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9685,11/09/2012
DI,20072008,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9661,11/09/2012
DI,20082009,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9714,11/09/2012
DI,20092010,78,0104,000,PRAGUE PUBLIC SCHOOLS,0.9677,11/09/2012
DI,20012002,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9638,11/09/2012
DI,20022003,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9574,11/09/2012
DI,20032004,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9559,11/09/2012
DI,20042005,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9528,11/09/2012
DI,20052006,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9556,11/09/2012
DI,20062007,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9508,11/09/2012
DI,20072008,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9488,11/09/2012
DI,20082009,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9495,11/09/2012
DI,20092010,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9034,11/09/2012
DI,20102011,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9553,11/09/2012
DI,20112012,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9517,11/09/2012
DI,20122013,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9553,07/03/2013
DI,20132014,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9563,07/07/2014
DI,20142015,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9531,08/18/2015
DI,20152016,78,0107,000,CEDAR BLUFFS PUBLIC SCHOOLS,0.9489,12/12/2016
DI,20012002,78,0111,000,TOUHY PUBLIC SCHOOL,0.9528,11/09/2012
DI,20022003,78,0111,000,TOUHY PUBLIC SCHOOL,0.9427,11/09/2012
DI,20032004,78,0111,000,TOUHY PUBLIC SCHOOL,0.9600,11/09/2012
DI,20042005,78,0111,000,TOUHY PUBLIC SCHOOL,0.9727,11/09/2012
DI,20052006,78,0111,000,TOUHY PUBLIC SCHOOL,0.9533,11/09/2012
DI,20012002,78,0115,000,NORTH STAR PUBLIC SCHOOL,0.9850,11/09/2012
DI,20022003,78,0115,000,NORTH STAR PUBLIC SCHOOL,0.9933,11/09/2012
DI,20032004,78,0115,000,NORTH STAR PUBLIC SCHOOL,0.9938,11/09/2012
DI,20042005,78,0115,000,NORTH STAR PUBLIC SCHOOL,0.9750,11/09/2012
DI,20052006,78,0115,000,NORTH STAR PUBLIC SCHOOL,,11/09/2012
DI,20012002,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9526,11/09/2012
DI,20022003,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9534,11/09/2012
DI,20032004,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9525,11/09/2012
DI,20042005,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9517,11/09/2012
DI,20052006,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9510,11/09/2012
DI,20062007,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9478,11/09/2012
DI,20072008,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9464,11/09/2012
DI,20082009,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9448,11/09/2012
DI,20092010,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9558,11/09/2012
DI,20102011,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9647,11/09/2012
DI,20112012,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9454,11/09/2012
DI,20122013,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9529,07/03/2013
DI,20132014,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9323,07/07/2014
DI,20142015,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9369,08/18/2015
DI,20152016,79,0002,000,MINATARE PUBLIC SCHOOLS,0.9598,12/12/2016
DI,20012002,79,0005,000,HIGHLAND PUBLIC SCHOOL,0.9490,11/09/2012
DI,20022003,79,0005,000,HIGHLAND PUBLIC SCHOOL,0.9601,11/09/2012
DI,20032004,79,0005,000,HIGHLAND PUBLIC SCHOOL,0.9624,11/09/2012
DI,20042005,79,0005,000,HIGHLAND PUBLIC SCHOOL,0.9586,11/09/2012
DI,20052006,79,0005,000,HIGHLAND PUBLIC SCHOOL,0.9595,11/09/2012
DI,20012002,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9563,11/09/2012
DI,20022003,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9561,11/09/2012
DI,20032004,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9550,11/09/2012
DI,20042005,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9459,11/09/2012
DI,20052006,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9446,11/09/2012
DI,20062007,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9515,11/09/2012
DI,20072008,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9403,11/09/2012
DI,20082009,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9495,11/09/2012
DI,20092010,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9516,11/09/2012
DI,20102011,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9484,11/09/2012
DI,20112012,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9531,11/09/2012
DI,20122013,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9450,07/03/2013
DI,20132014,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9392,07/07/2014
DI,20142015,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9492,08/18/2015
DI,20152016,79,0011,000,MORRILL PUBLIC SCHOOLS,0.9496,12/12/2016
DI,20012002,79,0013,000,WHEATLAND PUBLIC SCHOOL,0.9491,11/09/2012
DI,20022003,79,0013,000,WHEATLAND PUBLIC SCHOOL,0.9515,11/09/2012
DI,20032004,79,0013,000,WHEATLAND PUBLIC SCHOOL,0.9585,11/09/2012
DI,20042005,79,0013,000,WHEATLAND PUBLIC SCHOOL,0.9567,11/09/2012
DI,20052006,79,0013,000,WHEATLAND PUBLIC SCHOOL,0.9534,11/09/2012
DI,20012002,79,0016,000,GERING PUBLIC SCHOOLS,0.9494,11/09/2012
DI,20022003,79,0016,000,GERING PUBLIC SCHOOLS,0.9527,11/09/2012
DI,20032004,79,0016,000,GERING PUBLIC SCHOOLS,0.9518,11/09/2012
DI,20042005,79,0016,000,GERING PUBLIC SCHOOLS,0.9504,11/09/2012
DI,20052006,79,0016,000,GERING PUBLIC SCHOOLS,0.9504,11/09/2012
DI,20062007,79,0016,000,GERING PUBLIC SCHOOLS,0.9508,11/09/2012
DI,20072008,79,0016,000,GERING PUBLIC SCHOOLS,0.9531,11/09/2012
DI,20082009,79,0016,000,GERING PUBLIC SCHOOLS,0.9588,11/09/2012
DI,20092010,79,0016,000,GERING PUBLIC SCHOOLS,0.9558,11/09/2012
DI,20102011,79,0016,000,GERING PUBLIC SCHOOLS,0.9549,11/09/2012
DI,20112012,79,0016,000,GERING PUBLIC SCHOOLS,0.9587,11/09/2012
DI,20122013,79,0016,000,GERING PUBLIC SCHOOLS,0.9553,07/03/2013
DI,20132014,79,0016,000,GERING PUBLIC SCHOOLS,0.9572,07/07/2014
DI,20142015,79,0016,000,GERING PUBLIC SCHOOLS,0.9559,08/18/2015
DI,20152016,79,0016,000,GERING PUBLIC SCHOOLS,0.9555,12/12/2016
DI,20012002,79,0020,000,HAIG PUBLIC SCHOOL,0.9653,11/09/2012
DI,20022003,79,0020,000,HAIG PUBLIC SCHOOL,0.9579,11/09/2012
DI,20032004,79,0020,000,HAIG PUBLIC SCHOOL,0.9555,11/09/2012
DI,20042005,79,0020,000,HAIG PUBLIC SCHOOL,0.9622,11/09/2012
DI,20052006,79,0020,000,HAIG PUBLIC SCHOOL,0.9648,11/09/2012
DI,20012002,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9565,11/09/2012
DI,20022003,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9573,11/09/2012
DI,20032004,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9545,11/09/2012
DI,20042005,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9504,11/09/2012
DI,20052006,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9581,11/09/2012
DI,20062007,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9600,11/09/2012
DI,20072008,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9573,11/09/2012
DI,20082009,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9592,11/09/2012
DI,20092010,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9525,11/09/2012
DI,20102011,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9544,11/09/2012
DI,20112012,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9478,11/09/2012
DI,20122013,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9512,07/03/2013
DI,20132014,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9478,07/07/2014
DI,20142015,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9438,08/18/2015
DI,20152016,79,0031,000,MITCHELL PUBLIC SCHOOLS,0.9460,12/12/2016
DI,20012002,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9305,11/09/2012
DI,20022003,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9348,11/09/2012
DI,20032004,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9314,11/09/2012
DI,20042005,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9283,11/09/2012
DI,20052006,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9349,11/09/2012
DI,20062007,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9374,11/09/2012
DI,20072008,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9311,11/09/2012
DI,20082009,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9403,11/09/2012
DI,20092010,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9378,11/09/2012
DI,20102011,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9410,11/09/2012
DI,20112012,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9485,11/09/2012
DI,20122013,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9429,07/03/2013
DI,20132014,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9368,07/07/2014
DI,20142015,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9329,08/18/2015
DI,20152016,79,0032,000,SCOTTSBLUFF PUBLIC SCHOOLS,0.9301,12/12/2016
DI,20012002,79,0060,000,CEDAR CANYON PUBLIC SCHOOL,0.9667,11/09/2012
DI,20022003,79,0060,000,CEDAR CANYON PUBLIC SCHOOL,0.9611,11/09/2012
DI,20032004,79,0060,000,CEDAR CANYON PUBLIC SCHOOL,0.9592,11/09/2012
DI,20042005,79,0060,000,CEDAR CANYON PUBLIC SCHOOL,0.9538,11/09/2012
DI,20052006,79,0060,000,CEDAR CANYON PUBLIC SCHOOL,0.9460,11/09/2012
DI,20012002,79,0064,000,LAKE MINATARE PUBLIC SCHOOL,0.9561,11/09/2012
DI,20022003,79,0064,000,LAKE MINATARE PUBLIC SCHOOL,0.9446,11/09/2012
DI,20032004,79,0064,000,LAKE MINATARE PUBLIC SCHOOL,0.9644,11/09/2012
DI,20042005,79,0064,000,LAKE MINATARE PUBLIC SCHOOL,0.9496,11/09/2012
DI,20052006,79,0064,000,LAKE MINATARE PUBLIC SCHOOL,0.9543,11/09/2012
DI,20012002,79,0065,000,LAKE ALICE PUBLIC SCHOOL,0.9562,11/09/2012
DI,20022003,79,0065,000,LAKE ALICE PUBLIC SCHOOL,0.9488,11/09/2012
DI,20032004,79,0065,000,LAKE ALICE PUBLIC SCHOOL,0.9534,11/09/2012
DI,20042005,79,0065,000,LAKE ALICE PUBLIC SCHOOL,0.9347,11/09/2012
DI,20052006,79,0065,000,LAKE ALICE PUBLIC SCHOOL,0.9083,11/09/2012
DI,20012002,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9655,11/09/2012
DI,20022003,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9671,11/09/2012
DI,20032004,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9650,11/09/2012
DI,20042005,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9645,11/09/2012
DI,20052006,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9666,11/09/2012
DI,20062007,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9574,11/09/2012
DI,20072008,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9460,11/09/2012
DI,20082009,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9606,11/09/2012
DI,20092010,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9595,11/09/2012
DI,20102011,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9619,11/09/2012
DI,20112012,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9623,11/09/2012
DI,20122013,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9543,07/03/2013
DI,20132014,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9593,07/07/2014
DI,20142015,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9593,08/18/2015
DI,20152016,80,0005,000,MILFORD PUBLIC SCHOOLS,0.9611,12/12/2016
DI,20012002,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9635,11/09/2012
DI,20022003,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9480,11/09/2012
DI,20032004,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9486,11/09/2012
DI,20042005,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9569,11/09/2012
DI,20052006,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9529,11/09/2012
DI,20062007,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9521,11/09/2012
DI,20072008,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9498,11/09/2012
DI,20082009,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9555,11/09/2012
DI,20092010,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9447,11/09/2012
DI,20102011,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9509,11/09/2012
DI,20112012,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9754,11/09/2012
DI,20122013,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9541,07/03/2013
DI,20132014,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9558,07/07/2014
DI,20142015,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9553,08/18/2015
DI,20152016,80,0009,000,SEWARD PUBLIC SCHOOLS,0.9584,12/12/2016
DI,20012002,80,0093,000,BEE PUBLIC SCHOOL,0.9689,11/09/2012
DI,20022003,80,0093,000,BEE PUBLIC SCHOOL,0.9413,11/09/2012
DI,20032004,80,0093,000,BEE PUBLIC SCHOOL,0.9609,11/09/2012
DI,20042005,80,0093,000,BEE PUBLIC SCHOOL,0.9807,11/09/2012
DI,20012002,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9577,11/09/2012
DI,20022003,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9558,11/09/2012
DI,20032004,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9591,11/09/2012
DI,20042005,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9640,11/09/2012
DI,20052006,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9603,11/09/2012
DI,20062007,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9620,11/09/2012
DI,20072008,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9544,11/09/2012
DI,20082009,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9593,11/09/2012
DI,20092010,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9552,11/09/2012
DI,20102011,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9550,11/09/2012
DI,20112012,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9644,11/09/2012
DI,20122013,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9594,07/03/2013
DI,20132014,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9615,07/07/2014
DI,20142015,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9574,08/18/2015
DI,20152016,80,0567,000,CENTENNIAL PUBLIC SCHOOLS,0.9644,12/12/2016
DI,20012002,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9582,11/09/2012
DI,20022003,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9708,11/09/2012
DI,20032004,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9524,11/09/2012
DI,20042005,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9349,11/09/2012
DI,20052006,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9340,11/09/2012
DI,20062007,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9485,11/09/2012
DI,20072008,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9393,11/09/2012
DI,20082009,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9502,11/09/2012
DI,20092010,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9495,11/09/2012
DI,20102011,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9630,11/09/2012
DI,20112012,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9675,11/09/2012
DI,20122013,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9593,07/03/2013
DI,20132014,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9518,07/07/2014
DI,20142015,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9567,08/18/2015
DI,20152016,81,0003,000,HAY SPRINGS PUBLIC SCHOOLS,0.9478,12/12/2016
DI,20012002,81,0004,000,GORDON HIGH SCHOOL,0.9549,11/09/2012
DI,20022003,81,0004,000,GORDON HIGH SCHOOL,0.9466,11/09/2012
DI,20032004,81,0004,000,GORDON HIGH SCHOOL,0.9473,11/09/2012
DI,20042005,81,0004,000,GORDON HIGH SCHOOL,0.9379,11/09/2012
DI,20012002,81,0006,000,RUSHVILLE HIGH SCHOOL,0.9298,11/09/2012
DI,20022003,81,0006,000,RUSHVILLE HIGH SCHOOL,0.9295,11/09/2012
DI,20032004,81,0006,000,RUSHVILLE HIGH SCHOOL,0.9204,11/09/2012
DI,20042005,81,0006,000,RUSHVILLE HIGH SCHOOL,0.9175,11/09/2012
DI,20052006,81,0010,000,GORDON-RUSHVILLE HIGH SCHOOL,0.9319,11/09/2012
DI,20062007,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9371,11/09/2012
DI,20072008,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9332,11/09/2012
DI,20082009,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9466,11/09/2012
DI,20092010,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9388,11/09/2012
DI,20102011,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9416,11/09/2012
DI,20112012,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9467,11/09/2012
DI,20122013,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9424,07/03/2013
DI,20132014,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9304,07/07/2014
DI,20142015,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9375,08/18/2015
DI,20152016,81,0010,000,GORDON-RUSHVILLE PUBLIC SCHS,0.9377,12/12/2016
DI,20052006,81,0012,000,GORDON-RUSHVILLE K-8 SCHOOLS,0.9502,11/09/2012
DI,20012002,81,0022,000,PRAIRIE VIEW PUBLIC SCHOOL,0.9717,11/09/2012
DI,20022003,81,0022,000,PRAIRIE VIEW PUBLIC SCHOOL,0.9850,11/09/2012
DI,20032004,81,0022,000,PRAIRIE VIEW PUBLIC SCHOOL,0.9750,11/09/2012
DI,20042005,81,0022,000,PRAIRIE VIEW PUBLIC SCHOOL,0.9450,11/09/2012
DI,20052006,81,0022,000,PRAIRIE VIEW PUBLIC SCHOOL,0.9584,11/09/2012
DI,20012002,81,0026,000,CLINTON PUBLIC SCHOOL,0.9492,11/09/2012
DI,20022003,81,0026,000,CLINTON PUBLIC SCHOOL,0.9416,11/09/2012
DI,20032004,81,0026,000,CLINTON PUBLIC SCHOOL,0.9495,11/09/2012
DI,20042005,81,0026,000,CLINTON PUBLIC SCHOOL,0.9458,11/09/2012
DI,20052006,81,0026,000,CLINTON PUBLIC SCHOOL,0.9579,11/09/2012
DI,20012002,81,0030,000,MIRAGE FLATS PUBLIC SCHOOL,0.9675,11/09/2012
DI,20022003,81,0030,000,MIRAGE FLATS PUBLIC SCHOOL,0.9580,11/09/2012
DI,20032004,81,0030,000,MIRAGE FLATS PUBLIC SCHOOL,0.9677,11/09/2012
DI,20042005,81,0030,000,MIRAGE FLATS PUBLIC SCHOOL,0.9557,11/09/2012
DI,20052006,81,0030,000,MIRAGE FLATS PUBLIC SCHOOL,0.9550,11/09/2012
DI,20012002,81,0032,000,EAST PRIDE PUBLIC SCHOOL,,11/09/2012
DI,20012002,81,0035,000,BANNER PUBLIC SCHOOL,0.9480,11/09/2012
DI,20022003,81,0035,000,BANNER PUBLIC SCHOOL,0.9686,11/09/2012
DI,20032004,81,0035,000,BANNER PUBLIC SCHOOL,0.9715,11/09/2012
DI,20042005,81,0035,000,BANNER PUBLIC SCHOOL,0.9611,11/09/2012
DI,20052006,81,0035,000,BANNER PUBLIC SCHOOL,0.9725,11/09/2012
DI,20012002,81,0083,000,NORTH STAR PUBLIC SCHOOL,0.9148,11/09/2012
DI,20022003,81,0083,000,FIELDSIDE PUBLIC SCHOOL,0.9400,11/09/2012
DI,20032004,81,0083,000,FIELDSIDE PUBLIC SCHOOL,0.9654,11/09/2012
DI,20042005,81,0083,000,FIELDSIDE PUBLIC SCHOOL,0.9621,11/09/2012
DI,20052006,81,0083,000,FIELDSIDE PUBLIC SCHOOL,0.9630,11/09/2012
DI,20012002,81,0085,000,BINGHAM PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20022003,81,0085,000,BINGHAM PUBLIC SCHOOL,,11/09/2012
DI,20032004,81,0085,000,BINGHAM PUBLIC SCHOOL,0.9850,11/09/2012
DI,20042005,81,0085,000,BINGHAM PUBLIC SCHOOL,0.9625,11/09/2012
DI,20012002,81,0091,000,LAKESIDE PUBLIC SCHOOL,0.9503,11/09/2012
DI,20022003,81,0091,000,LAKESIDE PUBLIC SCHOOL,0.9650,11/09/2012
DI,20032004,81,0091,000,LAKESIDE PUBLIC SCHOOL,0.9901,11/09/2012
DI,20042005,81,0091,000,LAKESIDE PUBLIC SCHOOL,0.9657,11/09/2012
DI,20052006,81,0091,000,LAKESIDE PUBLIC SCHOOL,0.9631,11/09/2012
DI,20012002,81,0096,000,ANTIOCH PUBLIC SCHOOL,0.9775,11/09/2012
DI,20022003,81,0096,000,ANTIOCH PUBLIC SCHOOL,,11/09/2012
DI,20012002,81,0100,000,ROADSIDE PUBLIC SCHOOL,,11/09/2012
DI,20022003,81,0100,000,ROADSIDE PUBLIC SCHOOL,,11/09/2012
DI,20012002,81,0119,000,ELLSWORTH PUBLIC SCHOOL,0.9850,11/09/2012
DI,20022003,81,0119,000,ELLSWORTH PUBLIC SCHOOL,0.9600,11/09/2012
DI,20032004,81,0119,000,ELLSWORTH PUBLIC SCHOOL,0.9673,11/09/2012
DI,20042005,81,0119,000,ELLSWORTH PUBLIC SCHOOL,0.9599,11/09/2012
DI,20052006,81,0119,000,ELLSWORTH PUBLIC SCHOOL,0.9322,11/09/2012
DI,20012002,81,0129,000,EXTENSION PUBLIC SCHOOL,0.9346,11/09/2012
DI,20022003,81,0129,000,EXTENSION PUBLIC SCHOOL,0.9253,11/09/2012
DI,20032004,81,0129,000,EXTENSION PUBLIC SCHOOL,0.9590,11/09/2012
DI,20042005,81,0129,000,EXTENSION PUBLIC SCHOOL,0.9581,11/09/2012
DI,20052006,81,0129,000,EXTENSION PUBLIC SCHOOL,0.9502,11/09/2012
DI,20012002,81,0131,000,SHERIDAN COUNTY SCH DIST #131,0.9699,11/09/2012
DI,20022003,81,0131,000,SHERIDAN COUNTY SCH DIST #131,0.9650,11/09/2012
DI,20032004,81,0131,000,SHERIDAN COUNTY SCH DIST #131,0.9900,11/09/2012
DI,20042005,81,0131,000,SHERIDAN COUNTY SCH DIST #131,0.9541,11/09/2012
DI,20052006,81,0131,000,SHERIDAN COUNTY SCH DIST #131,0.9330,11/09/2012
DI,20012002,81,0132,000,BOILING SPRINGS PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20022003,81,0132,000,BOILING SPRINGS PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20032004,81,0132,000,BOILING SPRINGS PUBLIC SCHOOL,-1.0000,11/09/2012
DI,20042005,81,0132,000,BOILING SPRINGS PUBLIC SCHOOL,,11/09/2012
DI,20052006,81,0132,000,BOILING SPRINGS PUBLIC SCHOOL,,11/09/2012
DI,20012002,81,0133,000,GOLDEN RULE PUBLIC SCHOOL,0.9549,11/09/2012
DI,20022003,81,0133,000,GOLDEN RULE PUBLIC SCHOOL,0.9749,11/09/2012
DI,20032004,81,0133,000,GOLDEN RULE PUBLIC SCHOOL,0.9363,11/09/2012
DI,20042005,81,0133,000,GOLDEN RULE PUBLIC SCHOOL,0.9418,11/09/2012
DI,20052006,81,0133,000,GOLDEN RULE PUBLIC SCHOOL,0.9367,11/09/2012
DI,20012002,81,0154,000,LEISY PUBLIC SCHOOL,,11/09/2012
DI,20012002,82,0001,000,LOUP CITY PUBLIC SCHOOLS,0.9680,11/09/2012
DI,20022003,82,0001,000,LOUP CITY PUBLIC SCHOOLS,0.9647,11/09/2012
DI,20032004,82,0001,000,LOUP CITY PUBLIC SCHOOLS,0.9597,11/09/2012
DI,20042005,82,0001,000,LOUP CITY PUBLIC SCHOOLS,0.9584,11/09/2012
